Depth [L],t = 0.0,t = 0.08,t = 0.12,t = 0.8,t = 1.92,t = 2.83
1.0,1.6449350649351118,1.628768319639903,1.6207446306543716,1.4902383725864183,1.2977918705531692,1.159881860013229
1.0,-6.2785714285714675,-6.2168646492773405,-6.18623906499397,-5.688110193897501,-4.953561490181073,-4.427172746190649
1.0,-22.86090909090899,-22.636228246549877,-22.52471728852754,-20.71097802278007,-18.03640979232597,-16.1197739108041
1.0,-25.96391849529789,-25.708740809509095,-25.582094017100303,-23.5221685485526,-20.484570228727478,-18.307781457612634
1.0,-23.10235991379318,-22.875306304264882,-22.762617722360574,-20.92972417072167,-18.22691039692114,-16.290033059600546
1.0,-49.89842225609732,-49.408012693672504,-49.16461837720078,-45.20578010531085,-39.368014753000466,-35.18458363657646
1.0,-130.9166124661249,-129.6299422791447,-128.99135724180212,-118.60469403191843,-103.28835806599949,-92.3124407705672
1.0,-170.93399399399388,-169.2540261561653,-168.42024424808616,-154.85868028883286,-134.86058628304897,-120.52965078470939
1.0,-125.69949806949808,-124.46410229714199,-123.85096517605945,-113.87821550518962,-99.17224324626048,-88.63372205741562
1.0,1.7111196911197482,1.6943011723728318,1.685954007648803,1.5501868407625636,1.3499842320411517,1.2065174808445391
1.0,-101.56340540540546,-100.56522242041144,-100.06981596698495,-92.01197016936287,-80.12974606764621,-71.61476617660281
1.0,-4.862000000000013,-4.810874400666786,-4.785500341481669,-4.372787982825945,-3.7641951347069225,-3.3280677083851975
