Depth [L],t = 0.0,t = 0.08,t = 0.12,t = 0.8,t = 1.92,t = 2.83
29.46,640.9,1.7107775339286184,0.08838815198458004,-1.0713189564121573e-11,-3.3897978023196086e-14,-2.4872290130084536e-14
30.46,535.6397435897435,1.4298025327701964,0.07387144226473738,-8.953678973198508e-12,-2.833133353225543e-14,-2.0787847057315997e-14
31.46,613.4620000000001,1.6375362914104954,0.08460410769282574,-1.0254547055525497e-11,-3.244757752517925e-14,-2.3808051035496452e-14
32.46,652.1435714285714,1.7407904083941486,0.0899387817913713,-1.0901137202221881e-11,-3.449300760606141e-14,-2.5308916941169945e-14
33.46,658.4870212765958,1.757723208881379,0.090813623164416,-1.1007180502972839e-11,-3.482908940395909e-14,-2.5555454293206196e-14
34.46,664.4052,1.7735208172064536,0.09162981426824349,-1.1106106213364014e-11,-3.5141889275658415e-14,-2.5784992315224708e-14
35.46,665.36625,1.7760861828149102,0.09176235513085733,-1.1122189343540059e-11,-3.5194095686912707e-14,-2.5823345046938724e-14
36.46,667.9079591836735,1.7828708589415974,0.09211288871574928,-1.116465998333684e-11,-3.532686238777331e-14,-2.592075499189433e-14
37.46,667.2885714285715,1.7812175048844328,0.09202746737722631,-1.1154304866077546e-11,-3.529452541391695e-14,-2.5896963024601772e-14
38.46,667.7535294117647,1.7824586340836603,0.09209159092124045,-1.1162083730938188e-11,-3.5319506037566524e-14,-2.5915321249760764e-14
39.46,672.2992307692308,1.794592638909338,0.09271850016976894,-1.1238073048679093e-11,-3.5560344624893525e-14,-2.609205456275236e-14
40.46,672.9684210526316,1.796378932813621,0.09281078991413419,-1.1249241288375818e-11,-3.5594616738542275e-14,-2.6117226002503473e-14
41.46,675.508,1.8031579225337504,0.09316102970575049,-1.129168601321239e-11,-3.572823968971009e-14,-2.6215231349832793e-14
42.46,669.5,1.787120551156521,0.09233245113071537,-1.1191274411768448e-11,-3.541169176398085e-14,-2.5982985697547894e-14
43.46,667.5879069767442,1.7820165321432166,0.09206874951011276,-1.1159305176800319e-11,-3.5310184805637056e-14,-2.5908528974710725e-14
44.46,670.532105263158,1.789875586977418,0.09247479139256991,-1.1208511149082204e-11,-3.546546757612029e-14,-2.6022430395712036e-14
45.46,673.3620833333333,1.797429749728456,0.09286508087926913,-1.125583632413465e-11,-3.561649760300807e-14,-2.6133233719609438e-14
46.46,675.4609523809524,1.803032336696388,0.09315454125435815,-1.1290924309208791e-11,-3.572751625336644e-14,-2.621471577157681e-14
47.46,673.6166666666667,1.7981093182422943,0.09290019111704914,-1.1260081440000102e-11,-3.562915670085553e-14,-2.6142527543726874e-14
48.46,672.2734210526315,1.7945237442248623,0.09271494069566866,-1.1237628560449581e-11,-3.5557811875054756e-14,-2.609017342967308e-14
49.46,674.9566666666667,1.801686228630917,0.09308499392799661,-1.1282486302297025e-11,-3.5700075481331207e-14,-2.6194575868210246e-14
50.46,674.9987234042553,1.8017984921374288,0.09309079407493949,-1.1283178282912077e-11,-3.5701579940320055e-14,-2.6195699017064878e-14
51.46,668.3911320754718,1.7841606100314127,0.09217952433791428,-1.1172733567723052e-11,-3.535247381926406e-14,-2.5939530110292802e-14
52.46,672.7832558139535,1.7958846644503634,0.09278525329658267,-1.1246151290169343e-11,-3.558504835929741e-14,-2.6110177703818022e-14
53.46,672.8312195121952,1.7960126957832916,0.0927918681001406,-1.1246952324011452e-11,-3.5587526408395026e-14,-2.6111995131699387e-14
54.46,674.82,1.8013214193637175,0.0930661458802142,-1.1280204015194463e-11,-3.5693136463814544e-14,-2.618945982974006e-14
55.46,674.57,1.8006540853077297,0.09303166774165342,-1.1276017667861499e-11,-3.567969175312174e-14,-2.6179629595707387e-14
56.46,670.8811428571429,1.7908072857257689,0.09252292806296168,-1.121436688576642e-11,-3.548521503472677e-14,-2.6036884800277787e-14
57.46,672.2436585365854,1.7944442979734858,0.09271083606414873,-1.1237128077367617e-11,-3.5556153253849684e-14,-2.608898421160576e-14
58.46,671.852,1.7933988297415768,0.09265682144173645,-1.1230591150497932e-11,-3.553588336829489e-14,-2.6074091804559863e-14
59.46,673.34,1.7973708017659173,0.09286203530099167,-1.1255459126777374e-11,-3.5614500094806184e-14,-2.6131788902791682e-14
60.46,666.3468421052631,1.778703712842177,0.09189759109274744,-1.1138565086036705e-11,-3.524473735928397e-14,-2.5860520838282594e-14
61.46,665.6282352941176,1.7767855097637046,0.0917984862007056,-1.1126552877137825e-11,-3.520652547438875e-14,-2.5832410224106908e-14
62.46,674.8957894736842,1.8015237268412692,0.09307659819159364,-1.1281467455142752e-11,-3.569717107317555e-14,-2.6192466548883133e-14
63.46,675.3369767441861,1.8027014040630391,0.09313744345954625,-1.1288845679447815e-11,-3.572052377772613e-14,-2.6209586285474535e-14
64.46000000000001,672.8042222222223,1.7959406311197446,0.09278814484891339,-1.1246503280320534e-11,-3.558616213999359e-14,-2.611102034328324e-14
65.46000000000001,683.4953846153846,1.8244789368989636,0.0942625902637311,-1.1425217457959665e-11,-3.6152136132945286e-14,-2.6526272335787947e-14
66.46000000000001,678.2623809523809,1.8105102912877795,0.09354089341075687,-1.1337744574546478e-11,-3.587515614965285e-14,-2.6323063626406742e-14
67.46000000000001,671.5906060606061,1.7927010815698488,0.0926207719466956,-1.1226214736550467e-11,-3.552207015282872e-14,-2.6063937325345835e-14
68.46000000000001,674.3576190476191,1.800087169231802,0.09300237774928703,-1.1272483874540642e-11,-3.5669351083083535e-14,-2.6172015773697586e-14
69.46000000000001,678.5794871794872,1.8113567542448263,0.09358462632641384,-1.1343037392814379e-11,-3.5891203846639505e-14,-2.6334838665831525e-14
70.46000000000001,671.3916279069766,1.7921699418358368,0.09259333035038182,-1.1222898787938439e-11,-3.551206263686917e-14,-2.6056575034585612e-14
71.46000000000001,663.7891891891892,1.7718764775014568,0.09154485866454776,-1.1095805199292351e-11,-3.510923025493794e-14,-2.5761061954813265e-14
72.46000000000001,665.1295,1.7754542173725159,0.09172970432655929,-1.1118212926472911e-11,-3.518022727583777e-14,-2.5813141541221988e-14
73.46000000000001,661.1384210526315,1.7648006861814824,0.09117928446696626,-1.1051507650295124e-11,-3.49695906476975e-14,-2.5658597822891924e-14
74.46000000000001,658.9425,1.7589390347389056,0.09087643939871205,-1.1014781371010691e-11,-3.4852349412464726e-14,-2.5572563520104607e-14
75.46000000000001,658.6289130434783,1.7581019657223766,0.090833191821016,-1.1009550342176385e-11,-3.483624260785939e-14,-2.556077390015592e-14
76.46000000000001,659.0636363636363,1.759262388402567,0.09089314562249594,-1.1016826455422204e-11,-3.4860037371016874e-14,-2.5578217340408695e-14
77.46000000000001,660.7085714285714,1.7636532728880532,0.09112000279798811,-1.1044317389463074e-11,-3.4946620215771735e-14,-2.5641753708394233e-14
78.46000000000001,654.43,1.7468936550789271,0.09025410900161021,-1.0939380768914888e-11,-3.461556422002606e-14,-2.539881885238343e-14
79.46000000000001,631.569090909091,1.6858702042794664,0.08710130278762718,-1.0557222935419378e-11,-3.3405441286144305e-14,-2.4510931400737037e-14
80.46000000000001,605.6051724137931,1.6165637781903537,0.08352055262989183,-1.0123211746176126e-11,-3.203173283966638e-14,-2.3502926953975713e-14
81.46000000000001,582.5028124999999,1.5548958132990316,0.08033444726473958,-9.737040880756311e-12,-3.081028010978991e-14,-2.2606774357306186e-14
82.46000000000001,532.6043902439026,1.4217001501845268,0.07345282862588585,-8.902946627557294e-12,-2.8171016851943204e-14,-2.067024328878294e-14
83.46000000000001,401.6877777777777,1.07223970480245,0.0553977850285466,-6.714553107169411e-12,-2.1245989566482566e-14,-1.5589020409990005e-14
84.46000000000001,230.7537837837838,0.6159594170593333,0.03182384242032947,-3.857249990096293e-12,-1.2205145220884721e-14,-8.955407115741267e-15
85.46000000000001,105.05428571428571,0.28042520437578067,0.014488304414980235,-1.7560733859870082e-12,-5.556605995261508e-15,-4.077105314060888e-15
86.46000000000001,106.76540540540549,0.2849927543718119,0.014724289009333284,-1.784674988073739e-12,-5.646723601692557e-15,-4.143141257085583e-15
87.46000000000001,5.202000000000013,0.01388588850530583,0.0007174215346401402,3.399130140260899e-10,3.399996385399734e-10,3.399996659652203e-10
88.46000000000001,0.34,0.34000000634659866,0.3400000043581206,0.3399999701077053,0.3399999136929179,0.3399998678559156
