name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
OUT_INST:0_USECOL:2_DIRECT_IDX0:58,-0.30103,4,-8.30103,7.69897,-0.301031,3.97321,-8.24744,7.64538
IN_INST:0_USECOL:1_DIRECT_IDX0:59,-0.30103,4,-8.30103,7.69897,-0.329555,2.72689,-5.78334,5.12423
OUT_INST:0_USECOL:2_DIRECT_IDX0:59,-0.30103,4,-8.30103,7.69897,-0.286911,3.97312,-8.23316,7.65934
IN_INST:0_USECOL:1_DIRECT_IDX0:60,-0.30103,4,-8.30103,7.69897,-0.33667,2.7367,-5.81007,5.13673
OUT_INST:0_USECOL:2_DIRECT_IDX0:60,-0.30103,4,-8.30103,7.69897,-0.272892,3.97319,-8.21928,7.6735
IN_INST:0_USECOL:1_DIRECT_IDX0:61,-0.30103,4,-8.30103,7.69897,-0.348532,2.74829,-5.84511,5.14805
OUT_INST:0_USECOL:2_DIRECT_IDX0:61,-0.30103,4,-8.30103,7.69897,-0.257978,3.97334,-8.20466,7.6887
IN_INST:0_USECOL:1_DIRECT_IDX0:62,-0.30103,4,-8.30103,7.69897,-0.348304,2.75448,-5.85727,5.16067
OUT_INST:0_USECOL:2_DIRECT_IDX0:62,-0.30103,4,-8.30103,7.69897,-0.24232,3.97378,-8.18988,7.70525
IN_INST:0_USECOL:1_DIRECT_IDX0:63,-0.30103,4,-8.30103,7.69897,-0.329067,2.74888,-5.82683,5.16869
OUT_INST:0_USECOL:2_DIRECT_IDX0:63,-0.30103,4,-8.30103,7.69897,-0.227767,3.97434,-8.17645,7.72092
IN_INST:0_USECOL:1_DIRECT_IDX0:64,-0.30103,4,-8.30103,7.69897,-0.312531,2.74358,-5.7997,5.17464
OUT_INST:0_USECOL:2_DIRECT_IDX0:64,-0.30103,4,-8.30103,7.69897,-0.213929,3.97449,-8.16291,7.73506
IN_INST:0_USECOL:1_DIRECT_IDX0:65,-0.30103,4,-8.30103,7.69897,-0.298668,2.73907,-5.77682,5.17948
OUT_INST:0_USECOL:2_DIRECT_IDX0:65,-0.30103,4,-8.30103,7.69897,-0.199935,3.97416,-8.14825,7.74838
IN_INST:0_USECOL:1_DIRECT_IDX0:66,-0.30103,4,-8.30103,7.69897,-0.280252,2.73181,-5.74387,5.18336
OUT_INST:0_USECOL:2_DIRECT_IDX0:66,-0.30103,4,-8.30103,7.69897,-0.188742,3.97295,-8.13464,7.75716
IN_INST:0_USECOL:1_DIRECT_IDX0:67,-0.30103,4,-8.30103,7.69897,-0.28051,2.7302,-5.7409,5.17988
OUT_INST:0_USECOL:2_DIRECT_IDX0:67,-0.30103,4,-8.30103,7.69897,-0.178415,3.97182,-8.12205,7.76522
IN_INST:0_USECOL:1_DIRECT_IDX0:68,-0.30103,4,-8.30103,7.69897,-0.288427,2.73248,-5.75338,5.17653
OUT_INST:0_USECOL:2_DIRECT_IDX0:68,-0.30103,4,-8.30103,7.69897,-0.165896,3.97066,-8.10722,7.77543
IN_INST:0_USECOL:1_DIRECT_IDX0:69,-0.30103,4,-8.30103,7.69897,-0.283561,2.72287,-5.7293,5.16218
OUT_INST:0_USECOL:2_DIRECT_IDX0:69,-0.30103,4,-8.30103,7.69897,-0.154255,3.96932,-8.09289,7.78438
IN_INST:0_USECOL:1_DIRECT_IDX0:70,-0.30103,4,-8.30103,7.69897,-0.27437,2.71243,-5.69923,5.15049
OUT_INST:0_USECOL:2_DIRECT_IDX0:70,-0.30103,4,-8.30103,7.69897,-0.147293,3.96802,-8.08333,7.78875
IN_INST:0_USECOL:1_DIRECT_IDX0:71,-0.30103,4,-8.30103,7.69897,-0.287214,2.7105,-5.70822,5.1338
OUT_INST:0_USECOL:2_DIRECT_IDX0:71,-0.30103,4,-8.30103,7.69897,-0.140179,3.9674,-8.07498,7.79463
IN_INST:0_USECOL:1_DIRECT_IDX0:72,-0.30103,4,-8.30103,7.69897,-0.304305,2.70781,-5.71992,5.11131
OUT_INST:0_USECOL:2_DIRECT_IDX0:72,-0.30103,4,-8.30103,7.69897,-0.129847,3.96684,-8.06353,7.80383
IN_INST:0_USECOL:1_DIRECT_IDX0:73,-0.30103,4,-8.30103,7.69897,-0.308996,2.69089,-5.69077,5.07278
OUT_INST:0_USECOL:2_DIRECT_IDX0:73,-0.30103,4,-8.30103,7.69897,-0.121647,3.96662,-8.05489,7.81159
IN_INST:0_USECOL:1_DIRECT_IDX0:74,-0.30103,4,-8.30103,7.69897,-0.320755,2.67478,-5.67031,5.0288
OUT_INST:0_USECOL:2_DIRECT_IDX0:74,-0.30103,4,-8.30103,7.69897,-0.112958,3.96647,-8.0459,7.81999
IN_INST:0_USECOL:1_DIRECT_IDX0:75,-0.30103,4,-8.30103,7.69897,-0.335727,2.65244,-5.6406,4.96915
OUT_INST:0_USECOL:2_DIRECT_IDX0:75,-0.30103,4,-8.30103,7.69897,-0.102513,3.96677,-8.03606,7.83103
IN_INST:0_USECOL:1_DIRECT_IDX0:76,-0.30103,4,-8.30103,7.69897,-0.347649,2.62062,-5.58889,4.8936
OUT_INST:0_USECOL:2_DIRECT_IDX0:76,-0.30103,4,-8.30103,7.69897,-0.0941959,3.96847,-8.03114,7.84275
IN_INST:0_USECOL:1_DIRECT_IDX0:77,-0.30103,4,-8.30103,7.69897,-0.354238,2.58124,-5.51672,4.80824
OUT_INST:0_USECOL:2_DIRECT_IDX0:77,-0.30103,4,-8.30103,7.69897,-0.101015,3.97308,-8.04718,7.84515
IN_INST:0_USECOL:1_DIRECT_IDX0:78,-0.30103,4,-8.30103,7.69897,-0.371735,2.56508,-5.5019,4.75843
OUT_INST:0_USECOL:2_DIRECT_IDX0:78,-0.30103,4,-8.30103,7.69897,-0.115566,3.98147,-8.07851,7.84738
IN_INST:0_USECOL:1_DIRECT_IDX0:79,-0.30103,4,-8.30103,7.69897,-0.362148,2.56687,-5.49589,4.77159
OUT_INST:0_USECOL:2_DIRECT_IDX0:79,-0.30103,4,-8.30103,7.69897,-0.164587,3.98235,-8.12929,7.80012
IN_INST:0_USECOL:1_DIRECT_IDX0:80,-0.30103,4,-8.30103,7.69897,-0.381751,2.56114,-5.50402,4.74052
OUT_INST:0_USECOL:2_DIRECT_IDX0:80,-0.30103,4,-8.30103,7.69897,-0.186915,3.95591,-8.09874,7.72491
IN_INST:0_USECOL:1_DIRECT_IDX0:81,-0.30103,4,-8.30103,7.69897,-0.306271,2.52267,-5.35161,4.73907
OUT_INST:0_USECOL:2_DIRECT_IDX0:81,-0.30103,4,-8.30103,7.69897,-0.179874,3.90433,-7.98854,7.6288
IN_INST:0_USECOL:1_DIRECT_IDX0:82,-0.30103,4,-8.30103,7.69897,-0.0809105,2.4349,-4.95071,4.78889
OUT_INST:0_USECOL:2_DIRECT_IDX0:82,-0.30103,4,-8.30103,7.69897,-0.335186,3.86127,-8.05772,7.38735
IN_INST:0_USECOL:1_DIRECT_IDX0:83,-0.30103,4,-8.30103,7.69897,-0.11467,2.57758,-5.26983,5.04049
OUT_INST:0_USECOL:2_DIRECT_IDX0:83,-0.30103,4,-8.30103,7.69897,-0.710729,3.81087,-8.33247,6.91101
IN_INST:0_USECOL:1_DIRECT_IDX0:84,-0.30103,4,-8.30103,7.69897,-0.944391,2.54428,-6.03296,4.14418
OUT_INST:0_USECOL:2_DIRECT_IDX0:84,-0.30103,4,-8.30103,7.69897,-0.74827,3.30837,-7.36501,5.86847
TOT_INST:0_USECOL:1_DIRECT,0.69897,inf,-inf,inf,-0.933715,0.116968,-1.16765,-0.699778
P_INST:0_USECOL:1_DIRECT_IDX0:DISPERSIVITY[L^-1],-0.259637,1,-2.25964,1.74036,0.466306,0.915142,-1.36398,2.29659
P_INST:0_USECOL:1_DIRECT_IDX0:DIFFUSIONCOEFFICIENT[L^2/T],-9,1.5,-12,-6,-9,1.5,-12,-6
