Depth [L],In_Flow [L^3 T^-1],Out_Flow [L^3 T^-1],Upper depth bound [L],Lower depth bound [L]
51.55,0.5000000123879536,-0.5000000114309764,71.25,73.75
51.75,0.5000001280861925,-0.5000000124423793,71.25,73.75
51.95,0.4999997805728875,-0.5000000143393684,71.25,73.75
52.15,0.4999999494947312,-0.5000000142069606,71.25,73.75
52.35,0.4999999418532368,-0.5000000129970398,71.25,73.75
52.55,0.4999999530468631,-0.5000000108858704,71.25,73.75
52.75,0.4999998636119662,-0.5000000131324913,71.25,73.75
52.95,0.4999999190241817,-0.500000013117163,71.25,73.75
53.15,0.4999998815985652,-0.5000000147491207,71.25,73.75
53.35,0.499999961140576,-0.5000000143723198,71.25,73.75
53.55,2.188473653987278,-1.5106796855678233,71.25,73.75
53.75,0.4999999034100826,-0.5000000121732485,71.25,73.75
53.95,0.4999996750263858,-0.5000000132978393,71.25,73.75
54.15,0.500000049329499,-0.5000000144762091,71.25,73.75
54.35,0.5000000230999405,-0.5000000118335984,71.25,73.75
54.55,0.50000017057771,-0.5000000126391789,71.25,73.75
54.75,0.4999998789060167,-0.5000000124835194,71.25,73.75
54.95,0.5000002496662493,-0.5000000121015808,71.25,73.75
55.15,0.500000246318357,-0.5000000114169851,71.25,73.75
55.35,0.500000093336579,-0.5000000153372953,71.25,73.75
55.55,0.4999999119988566,-0.500000011614305,71.25,73.75
55.75,0.5000000117740134,-0.5000000136762108,71.25,73.75
55.95,0.5000000679004295,-0.500000011962424,71.25,73.75
56.15,0.1640804649026581,-1.093351609827724,71.25,73.75
56.35,0.5000000606674792,-0.5000000137569705,71.25,73.75
56.55,0.4999997797758377,-0.5000000133526314,71.25,73.75
56.75,0.4999997683965343,-0.5000000144107535,71.25,73.75
56.95,0.5000000310812247,-0.5000000140147194,71.25,73.75
57.15,0.4999998591593306,-0.5000000119033261,71.25,73.75
57.35,0.5000001057257893,-0.5000000135441104,71.25,73.75
57.55,0.4999998606867384,-0.500000013217888,71.25,73.75
57.75,0.4999998879072659,-0.500000013550524,71.25,73.75
57.95,0.4999999821448677,-0.5000000125530698,71.25,73.75
58.15,0.4999997993963219,-0.500000016285706,71.25,73.75
58.35,0.4999997701893563,-0.5000000109997896,71.25,73.75
58.55,0.1954789079590267,-0.8633619502178804,71.25,73.75
58.75,0.4999999928943077,-0.5000000132210016,71.25,73.75
58.95,0.4999998759087134,-0.500000012709782,71.25,73.75
59.15,0.4999997586654613,-0.5000000146078089,71.25,73.75
59.35,0.5000000199037835,-0.5000000149828003,71.25,73.75
59.55,0.4999999020280206,-0.500000010398815,71.25,73.75
59.75,0.4999999900958552,-0.5000000128891469,71.25,73.75
59.95,0.4999999820351256,-0.5000000130518748,71.25,73.75
60.15,0.4999999872675481,-0.5000000121602194,71.25,73.75
60.35,0.5000000485417183,-0.500000010968685,71.25,73.75
60.55,0.4999998895884987,-0.5000000137989101,71.25,73.75
60.75,0.5000000290011377,-0.5000000133403582,71.25,73.75
60.95,0.4999999419378533,-0.5000000126253114,71.25,73.75
