Depth [L],In_Flow [L^3 T^-1],Out_Flow [L^3 T^-1],Upper depth bound [L],Lower depth bound [L]
40.75,0.50000009460026872964988342573633417487,-0.50000001429775398076316150763886980712,71.25,73.75
40.95,0.49999994224320870594979737688845489174,-0.50000001113728265167424069659318774939,71.25,73.75
41.15,0.39366062772436749561677515885094180703,-0.68054806540058754293909260013606399298,71.25,73.75
41.35,0.50000002376302710160871356492862105370,-0.50000001275389693855544237521826289594,71.25,73.75
41.55,0.49999984939664671168557674718613270670,-0.50000001593453025083846341658500023186,71.25,73.75
41.75,0.50000003069581477888050358160398900509,-0.50000001161438445418383480500779114664,71.25,73.75
41.95,0.49999987012518143369987910773488692939,-0.50000000970480362738612711837049573660,71.25,73.75
42.15,0.50000001047653164221173938130959868431,-0.50000001367583357669843735493486747146,71.25,73.75
42.35,0.49999997712014948580971918090654071420,-0.50000001230128410245612258222536183894,71.25,73.75
42.55,0.49999994816205112213580719071615021676,-0.50000001283058881362819647620199248195,71.25,73.75
42.75,0.49999982129513831363709641664172522724,-0.50000001362930801551698323237360455096,71.25,73.75
42.95,0.49999998380858917679248065724095795304,-0.50000001407491134752802963703288696706,71.25,73.75
43.15,0.49999997421798231256317990300885867327,-0.50000001458845599877633958385558798909,71.25,73.75
43.35,0.50000013014807564992736388376215472817,-0.50000001061061494223025647443137131631,71.25,73.75
43.55,0.37496663627281362485277327323274221271,-0.59400529964522941206439554662210866809,71.25,73.75
43.75,0.49999987104760290623772789331269450486,-0.50000001303383556638948448380688205361,71.25,73.75
43.95,0.50000005950245463015590985378366895020,-0.50000001397650883916412567486986517906,71.25,73.75
44.15,0.49999987116111760387937579253048170358,-0.50000001395962956340923710740753449500,71.25,73.75
44.35,0.49999984540548597644615824719949159771,-0.50000001106053493238334795023547485471,71.25,73.75
44.55,0.49999977513594873190783118843683041632,-0.50000001333426236094226169370813295245,71.25,73.75
44.75,0.49999993442290863177035475928278174251,-0.50000001283269479568360793564352206886,71.25,73.75
44.95,0.50000012438014029836352847269154153764,-0.50000001124013704334458907396765425801,71.25,73.75
45.15,0.49999986388684924953906829614425078034,-0.50000001080550016130388257806771434844,71.25,73.75
