iteration,_is_super,_lambda,_scale_factor,in_inst:0_usecol:1_direct_idx0:18.75,out_inst:0_usecol:2_direct_idx0:18.75,in_inst:0_usecol:1_direct_idx0:21.25,out_inst:0_usecol:2_direct_idx0:21.25,in_inst:0_usecol:1_direct_idx0:23.75,out_inst:0_usecol:2_direct_idx0:23.75,in_inst:0_usecol:1_direct_idx0:26.25,out_inst:0_usecol:2_direct_idx0:26.25,in_inst:0_usecol:1_direct_idx0:28.75,out_inst:0_usecol:2_direct_idx0:28.75,in_inst:0_usecol:1_direct_idx0:31.25,out_inst:0_usecol:2_direct_idx0:31.25,in_inst:0_usecol:1_direct_idx0:33.75,out_inst:0_usecol:2_direct_idx0:33.75,in_inst:0_usecol:1_direct_idx0:36.25,out_inst:0_usecol:2_direct_idx0:36.25,in_inst:0_usecol:1_direct_idx0:38.75,out_inst:0_usecol:2_direct_idx0:38.75,in_inst:0_usecol:1_direct_idx0:41.25,out_inst:0_usecol:2_direct_idx0:41.25,in_inst:0_usecol:1_direct_idx0:43.75,out_inst:0_usecol:2_direct_idx0:43.75,in_inst:0_usecol:1_direct_idx0:46.25,out_inst:0_usecol:2_direct_idx0:46.25,in_inst:0_usecol:1_direct_idx0:48.75,out_inst:0_usecol:2_direct_idx0:48.75,in_inst:0_usecol:1_direct_idx0:51.25,out_inst:0_usecol:2_direct_idx0:51.25,in_inst:0_usecol:1_direct_idx0:53.75,out_inst:0_usecol:2_direct_idx0:53.75,in_inst:0_usecol:1_direct_idx0:56.25,out_inst:0_usecol:2_direct_idx0:56.25,in_inst:0_usecol:1_direct_idx0:58.75,out_inst:0_usecol:2_direct_idx0:58.75,in_inst:0_usecol:1_direct_idx0:61.25,out_inst:0_usecol:2_direct_idx0:61.25,in_inst:0_usecol:1_direct_idx0:63.75,out_inst:0_usecol:2_direct_idx0:63.75,in_inst:0_usecol:1_direct_idx0:66.25,out_inst:0_usecol:2_direct_idx0:66.25,in_inst:0_usecol:1_direct_idx0:68.75,out_inst:0_usecol:2_direct_idx0:68.75,in_inst:0_usecol:1_direct_idx0:71.25,out_inst:0_usecol:2_direct_idx0:71.25,tot_inst:0_usecol:1_direct,exp_inst:0_usecol:1_direct,p_inst:0_usecol:1_direct_idx0:boreholedepth,p_inst:0_usecol:1_direct_idx0:spatialdiscretizationofgrid,p_inst:0_usecol:1_direct_idx0:constantboreholecross-sectionalarea,p_inst:0_usecol:1_direct_idx0:dispersivity,p_inst:0_usecol:1_direct_idx0:diffusioncoefficient,p_inst:0_usecol:1_direct_idx0:tracerconcentrationofwaterinflow,p_inst:0_usecol:1_direct_idx0:watertemperature,p_inst:0_usecol:1_direct_idx0:alphamin,p_inst:0_usecol:1_direct_idx0:alphamax,p_inst:0_usecol:1_direct_idx0:flowmin,p_inst:0_usecol:1_direct_idx0:flowmax
1,0,10000,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.70919,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,0.01,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.984741,-1,,,,,,,,,,,
2,0,0.01,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.06663,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,0.01,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.02487,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,0.1,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.984756,-1,,,,,,,,,,,
2,0,0.1,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.06664,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,0.1,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.02488,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,1,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.984902,-1,,,,,,,,,,,
2,0,1,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.06672,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,1,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.02499,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,10,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.98635,-1,,,,,,,,,,,
2,0,10,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.0675,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,10,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.02612,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,100,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.999585,-1,,,,,,,,,,,
2,0,100,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.07464,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,100,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.03643,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,1000,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.06803,-1,,,,,,,,,,,
2,0,1000,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.11082,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,1000,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.08922,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,10000,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.13916,-1,,,,,,,,,,,
2,0,10000,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.14722,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
2,0,10000,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.14318,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,0.01,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.931664,-1,,,,,,,,,,,
3,0,0.01,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.957835,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,0.01,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.944659,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,0.1,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.931669,-1,,,,,,,,,,,
3,0,0.1,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.957837,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,0.1,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.944662,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,1,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.931716,-1,,,,,,,,,,,
3,0,1,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.957862,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,1,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.944698,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,10,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.932184,-1,,,,,,,,,,,
3,0,10,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.958102,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,10,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.945054,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,100,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.936445,-1,,,,,,,,,,,
3,0,100,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.960289,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,100,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.948292,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,1000,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.958071,-1,,,,,,,,,,,
3,0,1000,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.971314,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,1000,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.96467,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,10000,1,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.979873,-1,,,,,,,,,,,
3,0,10000,0.5,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.982304,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
3,0,10000,0.75,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,1.04545,0.981088,-1,71.25,2.5,0.0314159,1.25,1e-09,0,28.5,0.2,1.5,0,2
