Depth [L],In_Flow [L^3 T^-1],Out_Flow [L^3 T^-1],Upper depth bound [L],Lower depth bound [L]
50.35,0.38303957231,-0.56995959645,71.25,73.75
50.55,0.3520345821199999,-0.5985212267999999,71.25,73.75
50.75,0.31476438811,-0.6397206992499999,71.25,73.75
50.95,0.2729122662199999,-0.69641841388,71.25,73.75
51.15,0.22847904552,-0.77234530855,71.25,73.75
51.35,0.2883072638799999,-0.71304673726,71.25,73.75
51.55,0.3525549266599999,-0.67196107121,71.25,73.75
51.75,0.42115708345,-0.6476172293199999,71.25,73.75
51.95,0.4951045808499999,-0.6394527382,71.25,73.75
52.15,0.57683094722,-0.64825928592,71.25,73.75
52.35,0.67075941777,-0.67680357828,71.25,73.75
52.55,0.78411099746,-0.73092772785,71.25,73.75
52.75,0.92831225925,-0.8217638088099999,71.25,73.75
52.95,1.1216206823,-0.97054078969,71.25,73.75
53.15,1.3942187331,-1.2199938264,71.25,73.75
53.35,1.7983537041,-1.665026462,71.25,73.75
53.55,2.4237463565,-2.5508721086,71.25,73.75
53.75,1.8067767704,-1.6629692495,71.25,73.75
53.95,1.4075882074,-1.2169714944,71.25,73.75
54.15,1.1383993501,-0.96693912099,71.25,73.75
54.35,0.94785844826,-0.8177434426399999,71.25,73.75
54.55,0.80618549516,-0.7265945865999999,71.25,73.75
54.75,0.6952628284499999,-0.6723050648299999,71.25,73.75
54.95,0.6036370164,-0.64388246405,71.25,73.75
55.15,0.5239380546899999,-0.63577325515,71.25,73.75
55.35,0.4515065961399999,-0.6457625171199999,71.25,73.75
55.55,0.38363748795,-0.6741017723,71.25,73.75
55.75,0.3191062755899999,-0.7233392619499999,71.25,73.75
55.95,0.2577663864599999,-0.7987476373799999,71.25,73.75
56.15,0.20014276482,-0.90968458409,71.25,73.75
56.35,0.24305729467,-0.7872664517099999,71.25,73.75
56.55,0.2826429919499999,-0.70175111258,71.25,73.75
56.75,0.3167120232799999,-0.64191462613,71.25,73.75
56.95,0.34325376873,-0.60085626643,71.25,73.75
57.15,0.3607002209199999,-0.57418637903,71.25,73.75
57.35,0.3680759366799999,-0.55913737452,71.25,73.75
57.55,0.3650414238199999,-0.5540652508,71.25,73.75
57.75,0.3518922295399999,-0.55814435228,71.25,73.75
57.95,0.3295446828999999,-0.57115020818,71.25,73.75
58.15,0.29949565811,-0.5932344569999999,71.25,73.75
58.35,0.26371879098,-0.62453620891,71.25,73.75
58.55,0.22459246621,-0.6642992099,71.25,73.75
58.75,0.2660008837699999,-0.6161682059099999,71.25,73.75
58.95,0.30486512978,-0.57692507391,71.25,73.75
59.15,0.33890653092,-0.5465128049899999,71.25,73.75
59.35,0.3662284472399999,-0.5239864272299999,71.25,73.75
59.55,0.3853601664399999,-0.50831335705,71.25,73.75
59.75,0.3953246712799999,-0.4986494297499999,71.25,73.75
59.95,0.3956387856999999,-0.4944159955399999,71.25,73.75
60.15,0.3862948643499999,-0.49530598099,71.25,73.75
60.35,0.36775918993,-0.5012627488599999,71.25,73.75
60.55,0.3409891327699999,-0.5124360003,71.25,73.75
60.75,0.3074388487999999,-0.5290862821699999,71.25,73.75
60.95,0.26901623712,-0.55135335895,71.25,73.75
61.15,0.22815862969,-0.57868043665,71.25,73.75
61.35,0.26725581044,-0.54919444516,71.25,73.75
61.55,0.30331291685,-0.5248282000599999,71.25,73.75
61.75,0.3338298507099999,-0.5059640469599999,71.25,73.75
61.95,0.3568604088799999,-0.49228978547,71.25,73.75
62.15,0.3709556602799999,-0.48336421734,71.25,73.75
62.35,0.37523115722,-0.47883550601,71.25,73.75
62.55,0.36938712079,-0.4785232228899999,71.25,73.75
62.75,0.3537110852099999,-0.4824505567399999,71.25,73.75
62.95,0.32907907399,-0.4908597170999999,71.25,73.75
63.15,0.2969355185199999,-0.5042199219199999,71.25,73.75
63.35,0.2592225144599999,-0.5232225316499999,71.25,73.75
63.55,0.21846549033,-0.54874821521,71.25,73.75
63.75,0.26043142673,-0.52031521449,71.25,73.75
63.95,0.29977652079,-0.4984844939799999,71.25,73.75
64.15,0.33399138824,-0.4821513735599999,71.25,73.75
64.35,0.36112093825,-0.4704207579999999,71.25,73.75
64.55,0.37966219283,-0.4626253934199999,71.25,73.75
64.75,0.3886151791999999,-0.45832213227,71.25,73.75
