name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
IN_INST:0_USECOL:1_DIRECT_IDX0:29.0,-0.30103,4,-8.30103,7.69897,-0.0505206,2.4926,-5.03573,4.93469
OUT_INST:0_USECOL:2_DIRECT_IDX0:29.0,-0.30103,4,-8.30103,7.69897,-0.623328,3.99815,-8.61963,7.37297
IN_INST:0_USECOL:1_DIRECT_IDX0:30.0,-0.30103,4,-8.30103,7.69897,1.14778,0.525368,0.097044,2.19852
OUT_INST:0_USECOL:2_DIRECT_IDX0:30.0,-0.30103,4,-8.30103,7.69897,-0.922619,3.99988,-8.92237,7.07714
IN_INST:0_USECOL:1_DIRECT_IDX0:31.0,-0.30103,4,-8.30103,7.69897,-0.196131,2.20113,-4.5984,4.20614
OUT_INST:0_USECOL:2_DIRECT_IDX0:31.0,-0.30103,4,-8.30103,7.69897,-0.917788,3.99981,-8.91741,7.08184
IN_INST:0_USECOL:1_DIRECT_IDX0:32.0,-0.30103,4,-8.30103,7.69897,0.541121,0.639899,-0.738676,1.82092
OUT_INST:0_USECOL:2_DIRECT_IDX0:32.0,-0.30103,4,-8.30103,7.69897,-0.900658,3.99975,-8.90017,7.09885
IN_INST:0_USECOL:1_DIRECT_IDX0:33.0,-0.30103,4,-8.30103,7.69897,0.243408,0.901081,-1.55875,2.04557
OUT_INST:0_USECOL:2_DIRECT_IDX0:33.0,-0.30103,4,-8.30103,7.69897,-0.89674,3.99972,-8.89618,7.1027
IN_INST:0_USECOL:1_DIRECT_IDX0:34.0,-0.30103,4,-8.30103,7.69897,0.417457,0.679238,-0.94102,1.77593
OUT_INST:0_USECOL:2_DIRECT_IDX0:34.0,-0.30103,4,-8.30103,7.69897,-0.872935,3.99966,-8.87226,7.12639
IN_INST:0_USECOL:1_DIRECT_IDX0:35.0,-0.30103,4,-8.30103,7.69897,0.414167,0.703737,-0.993307,1.82164
OUT_INST:0_USECOL:2_DIRECT_IDX0:35.0,-0.30103,4,-8.30103,7.69897,-0.843225,3.99961,-8.84244,7.15599
IN_INST:0_USECOL:1_DIRECT_IDX0:36.0,-0.30103,4,-8.30103,7.69897,0.265962,0.857619,-1.44928,1.9812
OUT_INST:0_USECOL:2_DIRECT_IDX0:36.0,-0.30103,4,-8.30103,7.69897,-0.817042,3.99958,-8.8162,7.18211
IN_INST:0_USECOL:1_DIRECT_IDX0:37.0,-0.30103,4,-8.30103,7.69897,-0.430801,2.84778,-6.12636,5.26476
OUT_INST:0_USECOL:2_DIRECT_IDX0:37.0,-0.30103,4,-8.30103,7.69897,-0.819791,3.99965,-8.8191,7.17951
IN_INST:0_USECOL:1_DIRECT_IDX0:38.0,-0.30103,4,-8.30103,7.69897,-0.426681,2.66786,-5.76241,4.90904
OUT_INST:0_USECOL:2_DIRECT_IDX0:38.0,-0.30103,4,-8.30103,7.69897,-0.801298,3.99966,-8.80062,7.19802
IN_INST:0_USECOL:1_DIRECT_IDX0:39.0,-0.30103,4,-8.30103,7.69897,-0.451721,2.77113,-5.99399,5.09055
OUT_INST:0_USECOL:2_DIRECT_IDX0:39.0,-0.30103,4,-8.30103,7.69897,-0.772164,3.99964,-8.77145,7.22712
