name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
OUT_INST:0_USECOL:2_DIRECT_IDX0:23.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:23.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:23.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:23.55,-0.30103,4,-8.30103,7.69897,-0.30103,1.5692,-3.43942,2.83736
OUT_INST:0_USECOL:2_DIRECT_IDX0:23.55,-0.30103,4,-8.30103,7.69897,-0.30103,3.99999,-8.30101,7.69895
IN_INST:0_USECOL:1_DIRECT_IDX0:23.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:23.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:23.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:23.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:24.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:24.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:24.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:24.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:24.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:24.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:24.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:24.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:24.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:24.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:25.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:25.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:25.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:25.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:25.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:25.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:25.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:25.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:25.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:25.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:26.15,-0.30103,4,-8.30103,7.69897,-0.30103,1.53382,-3.36867,2.76661
OUT_INST:0_USECOL:2_DIRECT_IDX0:26.15,-0.30103,4,-8.30103,7.69897,-0.30103,3.99999,-8.30101,7.69895
IN_INST:0_USECOL:1_DIRECT_IDX0:26.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:26.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:26.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:26.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:26.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:26.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:26.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:26.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:27.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:27.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:27.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:27.35,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:27.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:27.55,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:27.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:27.75,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:27.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
OUT_INST:0_USECOL:2_DIRECT_IDX0:27.95,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
IN_INST:0_USECOL:1_DIRECT_IDX0:28.15,-0.30103,4,-8.30103,7.69897,-0.30103,4,-8.30103,7.69897
