name,prior_mean,prior_stdev,prior_lower_bound,prior_upper_bound,post_mean,post_stdev,post_lower_bound,post_upper_bound
IN_INST:0_USECOL:1_DIRECT_IDX0:29.0,-0.30103,4,-8.30103,7.69897,-0.00530218,2.43277,-4.87085,4.86024
OUT_INST:0_USECOL:2_DIRECT_IDX0:29.0,-0.30103,4,-8.30103,7.69897,-0.624509,3.99594,-8.6164,7.36738
IN_INST:0_USECOL:1_DIRECT_IDX0:30.0,-0.30103,4,-8.30103,7.69897,1.16579,0.532067,0.101653,2.22992
OUT_INST:0_USECOL:2_DIRECT_IDX0:30.0,-0.30103,4,-8.30103,7.69897,-0.919972,3.99969,-8.91936,7.07941
IN_INST:0_USECOL:1_DIRECT_IDX0:31.0,-0.30103,4,-8.30103,7.69897,-0.156645,2.21548,-4.58761,4.27432
OUT_INST:0_USECOL:2_DIRECT_IDX0:31.0,-0.30103,4,-8.30103,7.69897,-0.914107,3.99952,-8.91315,7.08494
IN_INST:0_USECOL:1_DIRECT_IDX0:32.0,-0.30103,4,-8.30103,7.69897,0.561752,0.660261,-0.75877,1.88227
OUT_INST:0_USECOL:2_DIRECT_IDX0:32.0,-0.30103,4,-8.30103,7.69897,-0.896483,3.99938,-8.89524,7.10228
IN_INST:0_USECOL:1_DIRECT_IDX0:33.0,-0.30103,4,-8.30103,7.69897,0.212998,1.03997,-1.86695,2.29295
OUT_INST:0_USECOL:2_DIRECT_IDX0:33.0,-0.30103,4,-8.30103,7.69897,-0.892531,3.99929,-8.89111,7.10605
IN_INST:0_USECOL:1_DIRECT_IDX0:34.0,-0.30103,4,-8.30103,7.69897,0.385065,0.745438,-1.10581,1.87594
OUT_INST:0_USECOL:2_DIRECT_IDX0:34.0,-0.30103,4,-8.30103,7.69897,-0.868374,3.99916,-8.86669,7.12994
IN_INST:0_USECOL:1_DIRECT_IDX0:35.0,-0.30103,4,-8.30103,7.69897,0.41559,0.740029,-1.06447,1.89565
OUT_INST:0_USECOL:2_DIRECT_IDX0:35.0,-0.30103,4,-8.30103,7.69897,-0.838207,3.99902,-8.83625,7.15984
IN_INST:0_USECOL:1_DIRECT_IDX0:36.0,-0.30103,4,-8.30103,7.69897,0.256725,0.919386,-1.58205,2.0955
OUT_INST:0_USECOL:2_DIRECT_IDX0:36.0,-0.30103,4,-8.30103,7.69897,-0.811535,3.99895,-8.80944,7.18637
IN_INST:0_USECOL:1_DIRECT_IDX0:37.0,-0.30103,4,-8.30103,7.69897,-0.427968,2.95135,-6.33067,5.47473
OUT_INST:0_USECOL:2_DIRECT_IDX0:37.0,-0.30103,4,-8.30103,7.69897,-0.814174,3.99914,-8.81245,7.1841
IN_INST:0_USECOL:1_DIRECT_IDX0:38.0,-0.30103,4,-8.30103,7.69897,-0.427535,2.76735,-5.96223,5.10716
OUT_INST:0_USECOL:2_DIRECT_IDX0:38.0,-0.30103,4,-8.30103,7.69897,-0.795285,3.99916,-8.7936,7.20303
IN_INST:0_USECOL:1_DIRECT_IDX0:39.0,-0.30103,4,-8.30103,7.69897,-0.4557,2.87507,-6.20584,5.29444
OUT_INST:0_USECOL:2_DIRECT_IDX0:39.0,-0.30103,4,-8.30103,7.69897,-0.765616,3.99911,-8.76384,7.23261
IN_INST:0_USECOL:1_DIRECT_IDX0:40.0,-0.30103,4,-8.30103,7.69897,-0.43373,2.82676,-6.08725,5.21979
OUT_INST:0_USECOL:2_DIRECT_IDX0:40.0,-0.30103,4,-8.30103,7.69897,-0.733623,3.99906,-8.73175,7.2645
IN_INST:0_USECOL:1_DIRECT_IDX0:41.0,-0.30103,4,-8.30103,7.69897,-0.324165,2.44925,-5.22267,4.57434
OUT_INST:0_USECOL:2_DIRECT_IDX0:41.0,-0.30103,4,-8.30103,7.69897,-0.694445,3.99898,-8.6924,7.30351
IN_INST:0_USECOL:1_DIRECT_IDX0:42.0,-0.30103,4,-8.30103,7.69897,-0.252916,2.26301,-4.77895,4.27311
OUT_INST:0_USECOL:2_DIRECT_IDX0:42.0,-0.30103,4,-8.30103,7.69897,-0.657346,3.99892,-8.65518,7.34049
IN_INST:0_USECOL:1_DIRECT_IDX0:43.0,-0.30103,4,-8.30103,7.69897,-0.146754,1.84423,-3.83522,3.54171
OUT_INST:0_USECOL:2_DIRECT_IDX0:43.0,-0.30103,4,-8.30103,7.69897,-0.605756,3.99878,-8.60332,7.3918
IN_INST:0_USECOL:1_DIRECT_IDX0:44.0,-0.30103,4,-8.30103,7.69897,-0.406348,2.82795,-6.06225,5.24956
OUT_INST:0_USECOL:2_DIRECT_IDX0:44.0,-0.30103,4,-8.30103,7.69897,-0.554646,3.99862,-8.55189,7.4426
IN_INST:0_USECOL:1_DIRECT_IDX0:45.0,-0.30103,4,-8.30103,7.69897,-0.448769,2.91456,-6.2779,5.38036
OUT_INST:0_USECOL:2_DIRECT_IDX0:45.0,-0.30103,4,-8.30103,7.69897,-0.516653,3.99853,-8.51372,7.48041
IN_INST:0_USECOL:1_DIRECT_IDX0:46.0,-0.30103,4,-8.30103,7.69897,-0.408879,2.75844,-5.92575,5.10799
OUT_INST:0_USECOL:2_DIRECT_IDX0:46.0,-0.30103,4,-8.30103,7.69897,-0.484495,3.99847,-8.48144,7.51245
IN_INST:0_USECOL:1_DIRECT_IDX0:47.0,-0.30103,4,-8.30103,7.69897,-0.389189,2.695,-5.77919,5.00081
OUT_INST:0_USECOL:2_DIRECT_IDX0:47.0,-0.30103,4,-8.30103,7.69897,-0.457387,3.99844,-8.45427,7.53949
IN_INST:0_USECOL:1_DIRECT_IDX0:48.0,-0.30103,4,-8.30103,7.69897,-0.41208,2.74676,-5.90559,5.08143
OUT_INST:0_USECOL:2_DIRECT_IDX0:48.0,-0.30103,4,-8.30103,7.69897,-0.424304,3.99836,-8.42102,7.57241
IN_INST:0_USECOL:1_DIRECT_IDX0:49.0,-0.30103,4,-8.30103,7.69897,-0.503685,3.04462,-6.59292,5.58555
OUT_INST:0_USECOL:2_DIRECT_IDX0:49.0,-0.30103,4,-8.30103,7.69897,-0.392252,3.99826,-8.38878,7.60428
IN_INST:0_USECOL:1_DIRECT_IDX0:50.0,-0.30103,4,-8.30103,7.69897,-0.557876,3.17343,-6.90473,5.78897
OUT_INST:0_USECOL:2_DIRECT_IDX0:50.0,-0.30103,4,-8.30103,7.69897,-0.3746,3.99827,-8.37113,7.62193
IN_INST:0_USECOL:1_DIRECT_IDX0:51.0,-0.30103,4,-8.30103,7.69897,-0.581047,3.19492,-6.97088,5.80879
OUT_INST:0_USECOL:2_DIRECT_IDX0:51.0,-0.30103,4,-8.30103,7.69897,-0.356717,3.99825,-8.35322,7.63978
IN_INST:0_USECOL:1_DIRECT_IDX0:52.0,-0.30103,4,-8.30103,7.69897,-0.63724,3.35451,-7.34625,6.07177
OUT_INST:0_USECOL:2_DIRECT_IDX0:52.0,-0.30103,4,-8.30103,7.69897,-0.316678,3.99799,-8.31266,7.67931
IN_INST:0_USECOL:1_DIRECT_IDX0:53.0,-0.30103,4,-8.30103,7.69897,-0.667683,3.4432,-7.55407,6.21871
OUT_INST:0_USECOL:2_DIRECT_IDX0:53.0,-0.30103,4,-8.30103,7.69897,-0.312374,3.99803,-8.30843,7.68368
IN_INST:0_USECOL:1_DIRECT_IDX0:54.0,-0.30103,4,-8.30103,7.69897,-0.616847,3.29984,-7.21653,5.98283
OUT_INST:0_USECOL:2_DIRECT_IDX0:54.0,-0.30103,4,-8.30103,7.69897,-0.300618,3.99796,-8.29653,7.69529
IN_INST:0_USECOL:1_DIRECT_IDX0:55.0,-0.30103,4,-8.30103,7.69897,-0.565901,3.17052,-6.90693,5.77513
OUT_INST:0_USECOL:2_DIRECT_IDX0:55.0,-0.30103,4,-8.30103,7.69897,-0.297544,3.99796,-8.29346,7.69837
IN_INST:0_USECOL:1_DIRECT_IDX0:56.0,-0.30103,4,-8.30103,7.69897,-0.533495,3.0896,-6.7127,5.64571
OUT_INST:0_USECOL:2_DIRECT_IDX0:56.0,-0.30103,4,-8.30103,7.69897,-0.292112,3.99792,-8.28796,7.70373
IN_INST:0_USECOL:1_DIRECT_IDX0:57.0,-0.30103,4,-8.30103,7.69897,-0.533859,3.12223,-6.77832,5.7106
OUT_INST:0_USECOL:2_DIRECT_IDX0:57.0,-0.30103,4,-8.30103,7.69897,-0.278048,3.99778,-8.27361,7.71751
IN_INST:0_USECOL:1_DIRECT_IDX0:58.0,-0.30103,4,-8.30103,7.69897,-0.519438,3.11474,-6.74892,5.71004
OUT_INST:0_USECOL:2_DIRECT_IDX0:58.0,-0.30103,4,-8.30103,7.69897,-0.278297,3.99779,-8.27388,7.71729
IN_INST:0_USECOL:1_DIRECT_IDX0:59.0,-0.30103,4,-8.30103,7.69897,-0.441677,2.85331,-6.14831,5.26495
OUT_INST:0_USECOL:2_DIRECT_IDX0:59.0,-0.30103,4,-8.30103,7.69897,-0.276992,3.99779,-8.27257,7.71858
IN_INST:0_USECOL:1_DIRECT_IDX0:60.0,-0.30103,4,-8.30103,7.69897,-0.432383,2.81803,-6.06844,5.20367
OUT_INST:0_USECOL:2_DIRECT_IDX0:60.0,-0.30103,4,-8.30103,7.69897,-0.282653,3.99787,-8.27838,7.71308
IN_INST:0_USECOL:1_DIRECT_IDX0:61.0,-0.30103,4,-8.30103,7.69897,-0.517559,3.12451,-6.76658,5.73147
